id,group_id,hop_index,n_hops,hop,label,question,answer,source,supporting_title,supporting_sent_id,is_injected_error,split
5ac415395542997ea680c9f5-clean,5ac415395542997ea680c9f5,1,2,"Battle at Bloody Beach, (aka Battle on the Beach), is a 1961 drama directed by Herbert Coleman, starring Audie Murphy and Gary Crosby.",0,What year was the star of Battle at Bloody Beach that died on 28 May 1971 born in?,1925,hotpotqa,Battle at Bloody Beach,0,False,validation
5ac415395542997ea680c9f5-clean,5ac415395542997ea680c9f5,2,2,"Audie Leon Murphy (20 June 1925 – 28 May 1971) was one of the most decorated American combat soldiers of World War II, receiving every military combat award for valor available from the U.S. Army, as well as French and Belgian awards for heroism.",0,What year was the star of Battle at Bloody Beach that died on 28 May 1971 born in?,1925,hotpotqa,Audie Murphy,0,False,validation
5ac415395542997ea680c9f5-error,5ac415395542997ea680c9f5,1,2,"Battle at Bloody Beach, (aka Battle on the Beach), is a 1961 drama directed by Herbert Coleman, starring Audie Murphy and Gary Crosby.",0,What year was the star of Battle at Bloody Beach that died on 28 May 1971 born in?,1925,hotpotqa,Battle at Bloody Beach,0,False,validation
5ac415395542997ea680c9f5-error,5ac415395542997ea680c9f5,2,2,"Audie Leon Murphy (23 June 1925 – 28 May 1971) was one of the most decorated American combat soldiers of World War II, receiving every military combat award for valor available from the U.S. Army, as well as French and Belgian awards for heroism.",1,What year was the star of Battle at Bloody Beach that died on 28 May 1971 born in?,1925,hotpotqa,Audie Murphy,0,True,validation
5a7459c955429979e288291c-clean,5a7459c955429979e288291c,1,3,"Alan King: Inside the Comedy Mind is an interview program hosted and produced by comedian Alan King for the American cable's The Comedy Channel, a predecessor of Comedy Central.",0,"What comedian noted for her often controversial comedic persona, was on the program,  Alan King: Inside the Comedy Mind?",Joan Alexandra Molinsky,hotpotqa,Alan King: Inside the Comedy Mind,0,False,train
5a7459c955429979e288291c-clean,5a7459c955429979e288291c,2,3,"Joan Alexandra Molinsky (June 8, 1933 – September 4, 2014), widely known as Joan Rivers, was an American comedian, actress, writer, producer, and television host.",0,"What comedian noted for her often controversial comedic persona, was on the program,  Alan King: Inside the Comedy Mind?",Joan Alexandra Molinsky,hotpotqa,Joan Rivers,0,False,train
5a7459c955429979e288291c-clean,5a7459c955429979e288291c,3,3,"She was noted for her often controversial comedic persona—alternatingly self-deprecating or sharply acerbic, especially toward celebrities and politicians.",0,"What comedian noted for her often controversial comedic persona, was on the program,  Alan King: Inside the Comedy Mind?",Joan Alexandra Molinsky,hotpotqa,Joan Rivers,1,False,train
5a7459c955429979e288291c-error,5a7459c955429979e288291c,1,3,"Alan King: Inside the Comedy Mind is an interview program hosted and produced by comedian Alan King for the American cable's The Comedy Channel, a predecessor of Comedy Central.",0,"What comedian noted for her often controversial comedic persona, was on the program,  Alan King: Inside the Comedy Mind?",Joan Alexandra Molinsky,hotpotqa,Alan King: Inside the Comedy Mind,0,False,train
5a7459c955429979e288291c-error,5a7459c955429979e288291c,2,3,"Joan Alexandra Molinsky (June 8, 1933 – September 4, 2017), widely known as Joan Rivers, was an American comedian, actress, writer, producer, and television host.",1,"What comedian noted for her often controversial comedic persona, was on the program,  Alan King: Inside the Comedy Mind?",Joan Alexandra Molinsky,hotpotqa,Joan Rivers,0,True,train
5a7459c955429979e288291c-error,5a7459c955429979e288291c,3,3,"She was noted for her often controversial comedic persona—alternatingly self-deprecating or sharply acerbic, especially toward celebrities and politicians.",0,"What comedian noted for her often controversial comedic persona, was on the program,  Alan King: Inside the Comedy Mind?",Joan Alexandra Molinsky,hotpotqa,Joan Rivers,1,False,train
5a7cac795542996dd594b97a-clean,5a7cac795542996dd594b97a,1,2,"Jonathan Lucas (born October 29, 1976) is an American film director and screenwriter.",0,Who was the film director for the 2009 film directed by Todd Phillips?,Jonathan Lucas,hotpotqa,Jon Lucas,0,False,validation
5a7cac795542996dd594b97a-clean,5a7cac795542996dd594b97a,2,2,"The Hangover is a 2009 American comedy film directed by Todd Phillips, co-produced with Daniel Goldberg, and written by Jon Lucas and Scott Moore.",0,Who was the film director for the 2009 film directed by Todd Phillips?,Jonathan Lucas,hotpotqa,The Hangover,0,False,validation
5a7cac795542996dd594b97a-error,5a7cac795542996dd594b97a,1,2,"Jonathan Lucas (born October 29, 1976) is an American film director and screenwriter.",0,Who was the film director for the 2009 film directed by Todd Phillips?,Jonathan Lucas,hotpotqa,Jon Lucas,0,False,validation
5a7cac795542996dd594b97a-error,5a7cac795542996dd594b97a,2,2,"The Hangover is a 2009 American comedy film directed by Todd Phillips, co-produced with Daniel Goldberg, and written by Josh Stolberg and Scott Moore.",1,Who was the film director for the 2009 film directed by Todd Phillips?,Jonathan Lucas,hotpotqa,The Hangover,0,True,validation
5ae2c5105542996483e64a4e-clean,5ae2c5105542996483e64a4e,1,2,Bayern also added holding midfielder Javi Martínez after the first week of the Bundesliga season at the transfer deadline.,0,"What is the nationality of this footballer who plays for German club FC Bayern Munich born in 1988, who was added during the 2012–13 FC Bayern Munich season?",Spanish,hotpotqa,2012–13 FC Bayern Munich season,2,False,test
5ae2c5105542996483e64a4e-clean,5ae2c5105542996483e64a4e,2,2,"Javier ""Javi"" Martínez Aginaga (] ; born 2 September 1988) is a Spanish footballer who plays for German club FC Bayern Munich as a defensive midfielder or a central defender.",0,"What is the nationality of this footballer who plays for German club FC Bayern Munich born in 1988, who was added during the 2012–13 FC Bayern Munich season?",Spanish,hotpotqa,Javi Martínez,0,False,test
5ae2c5105542996483e64a4e-error,5ae2c5105542996483e64a4e,1,2,Bayern also added holding midfielder Javi Martínez after the first week of the Bundesliga season at the transfer deadline.,0,"What is the nationality of this footballer who plays for German club FC Bayern Munich born in 1988, who was added during the 2012–13 FC Bayern Munich season?",Spanish,hotpotqa,2012–13 FC Bayern Munich season,2,False,test
5ae2c5105542996483e64a4e-error,5ae2c5105542996483e64a4e,2,2,"Javier ""Javi"" Martínez Aginaga (] ; born 2 September 1989) is a Spanish footballer who plays for German club FC Bayern Munich as a defensive midfielder or a central defender.",1,"What is the nationality of this footballer who plays for German club FC Bayern Munich born in 1988, who was added during the 2012–13 FC Bayern Munich season?",Spanish,hotpotqa,Javi Martínez,0,True,test
5ae343b55542992f92d82277-clean,5ae343b55542992f92d82277,1,2,"New Year's Eve is a 2011 American romantic comedy film directed by Garry Marshall and stars Halle Berry, Jessica Biel, Jon Bon Jovi, Abigail Breslin, Ludacris, Robert De Niro, Josh Duhamel, Zac Efron, Héctor Elizondo, Katherine Heigl, Ashton Kutcher, Seth Meyers, Lea Michele, Sarah Jessica Parker, Michelle Pfeiffer, Til Schweiger, Hilary Swank, Sofía Vergara and Alyssa Milano.",0,"Who directed a romantic comedy starring a ""7th Heaven"" star and Ludacris?",Garry Marshall,hotpotqa,New Year's Eve (2011 film),0,False,validation
5ae343b55542992f92d82277-clean,5ae343b55542992f92d82277,2,2,"Biel began her career as a vocalist appearing in musical productions until she was cast as Mary Camden in the family-drama series ""7th Heaven"", for which she achieved recognition.",0,"Who directed a romantic comedy starring a ""7th Heaven"" star and Ludacris?",Garry Marshall,hotpotqa,Jessica Biel,1,False,validation
5ae343b55542992f92d82277-error,5ae343b55542992f92d82277,1,2,"New Year's Eve is a 2011 American romantic comedy film directed by Garry Marshall and stars Halle Berry, Barret Swatek, Jon Bon Jovi, Abigail Breslin, Ludacris, Robert De Niro, Josh Duhamel, Zac Efron, Héctor Elizondo, Katherine Heigl, Ashton Kutcher, Seth Meyers, Lea Michele, Sarah Jessica Parker, Michelle Pfeiffer, Til Schweiger, Hilary Swank, Sofía Vergara and Alyssa Milano.",1,"Who directed a romantic comedy starring a ""7th Heaven"" star and Ludacris?",Garry Marshall,hotpotqa,New Year's Eve (2011 film),0,True,validation
5ae343b55542992f92d82277-error,5ae343b55542992f92d82277,2,2,"Biel began her career as a vocalist appearing in musical productions until she was cast as Mary Camden in the family-drama series ""7th Heaven"", for which she achieved recognition.",0,"Who directed a romantic comedy starring a ""7th Heaven"" star and Ludacris?",Garry Marshall,hotpotqa,Jessica Biel,1,False,validation
5abd432e55429924427fcf56-clean,5abd432e55429924427fcf56,1,2,"It was directed by Neil Armfield and stars Ryan Corr and Craig Stott, with supporting performances from Guy Pearce, Anthony LaPaglia, Sarah Snook, Kerry Fox and Geoffrey Rush.",0,Sarah Snook was one of the supporting actresses in Holding the Man who else was a supporting actor?,Guy Pearce,hotpotqa,Holding the Man (film),1,False,train
5abd432e55429924427fcf56-clean,5abd432e55429924427fcf56,2,2,"Sarah Snook (born 28 July 1987) is an Australian actress, widely known for her roles in ""Predestination"", ""Holding the Man"", ""The Dressmaker"", and ""Steve Jobs"".",0,Sarah Snook was one of the supporting actresses in Holding the Man who else was a supporting actor?,Guy Pearce,hotpotqa,Sarah Snook,0,False,train
5abd432e55429924427fcf56-error,5abd432e55429924427fcf56,1,2,"It was directed by Neil Armfield and stars Ryan Corr and Craig Stott, with supporting performances from Guy Pearce, Anthony LaPaglia, Saradha Preetha, Kerry Fox and Geoffrey Rush.",1,Sarah Snook was one of the supporting actresses in Holding the Man who else was a supporting actor?,Guy Pearce,hotpotqa,Holding the Man (film),1,True,train
5abd432e55429924427fcf56-error,5abd432e55429924427fcf56,2,2,"Sarah Snook (born 28 July 1987) is an Australian actress, widely known for her roles in ""Predestination"", ""Holding the Man"", ""The Dressmaker"", and ""Steve Jobs"".",0,Sarah Snook was one of the supporting actresses in Holding the Man who else was a supporting actor?,Guy Pearce,hotpotqa,Sarah Snook,0,False,train
5a78cdec55429974737f78a7-clean,5a78cdec55429974737f78a7,1,2,"With respect to human trafficking, Saudi Arabia was designated, together with Bolivia, Ecuador, Qatar, United Arab Emirates, Burma, Jamaica, Venezuela, Cambodia, Kuwait, Sudan, Cuba, North Korea, and Togo, as a Tier 3 country by the United States Department of State in its 2005 Trafficking in Persons Report required by the Victims of Trafficking and Violence Protection Act of 2000 on which this article was originally based.",0,The country found on the northern part of the Korean Peninsula was designated as what level in regards to human trafficking?,Tier 3,hotpotqa,Human trafficking in Saudi Arabia,0,False,train
5a78cdec55429974737f78a7-clean,5a78cdec55429974737f78a7,2,2,"North Korea, officially the Democratic People's Republic of Korea (abbreviated DPRK), is a country in East Asia constituting the northern part of the Korean Peninsula.",0,The country found on the northern part of the Korean Peninsula was designated as what level in regards to human trafficking?,Tier 3,hotpotqa,North Korea,0,False,train
5a78cdec55429974737f78a7-error,5a78cdec55429974737f78a7,1,2,"With respect to human trafficking, Saudi Arabia was designated, together with Bolivia, Ecuador, Qatar, United Arab Emirates, Burma, Jamaica, Venezuela, Cambodia, Kuwait, Sudan, Cuba, Human trafficking in Iceland, and Togo, as a Tier 3 country by the United States Department of State in its 2005 Trafficking in Persons Report required by the Victims of Trafficking and Violence Protection Act of 2000 on which this article was originally based.",1,The country found on the northern part of the Korean Peninsula was designated as what level in regards to human trafficking?,Tier 3,hotpotqa,Human trafficking in Saudi Arabia,0,True,train
5a78cdec55429974737f78a7-error,5a78cdec55429974737f78a7,2,2,"North Korea, officially the Democratic People's Republic of Korea (abbreviated DPRK), is a country in East Asia constituting the northern part of the Korean Peninsula.",0,The country found on the northern part of the Korean Peninsula was designated as what level in regards to human trafficking?,Tier 3,hotpotqa,North Korea,0,False,train
5ab62d4c554299710c8d1e71-clean,5ab62d4c554299710c8d1e71,1,2,"She is the daughter of film and theatre director Ingmar Bergman and choreographer-director Ellen Lundström, sister to Eva, Jan, and Mats Bergman (twin); and half-sister to Daniel Bergman and Linn Ullmann.",0,In what year was Anna Bergman's father born?,1918,hotpotqa,Anna Bergman,1,False,train
5ab62d4c554299710c8d1e71-clean,5ab62d4c554299710c8d1e71,2,2,"Ernst Ingmar Bergman (] ; 14 July 1918 – 30 July 2007) was a Swedish director, writer, and producer who worked in film, television, theatre and radio.",0,In what year was Anna Bergman's father born?,1918,hotpotqa,Ingmar Bergman,0,False,train
5ab62d4c554299710c8d1e71-error,5ab62d4c554299710c8d1e71,1,2,"She is the daughter of film and theatre director George Bergman and choreographer-director Ellen Lundström, sister to Eva, Jan, and Mats Bergman (twin); and half-sister to Daniel Bergman and Linn Ullmann.",1,In what year was Anna Bergman's father born?,1918,hotpotqa,Anna Bergman,1,True,train
5ab62d4c554299710c8d1e71-error,5ab62d4c554299710c8d1e71,2,2,"Ernst Ingmar Bergman (] ; 14 July 1918 – 30 July 2007) was a Swedish director, writer, and producer who worked in film, television, theatre and radio.",0,In what year was Anna Bergman's father born?,1918,hotpotqa,Ingmar Bergman,0,False,train
